$GPGGA,000112,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000113,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000114,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000115,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000116,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000117,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000118,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4D

$GPGGA,000119,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4C

$GPGGA,000120,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000121,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000122,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000123,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000124,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000125,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000126,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000127,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000128,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000129,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000130,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000131,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000132,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000133,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000134,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000135,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000136,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000137,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000138,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000139,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000140,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000141,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000142,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000143,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000144,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000145,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000146,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000147,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000148,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*48

$GPGGA,000149,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*49

$GPGGA,000150,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000151,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000152,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000153,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000154,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000155,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000156,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000157,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000158,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*49

$GPGGA,000159,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*48

$GPGGA,000200,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000201,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000202,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000203,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000204,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000205,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000206,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000207,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000208,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000209,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000210,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000211,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000212,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000213,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000214,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000215,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000216,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000217,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000218,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000219,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000220,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000221,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000222,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000223,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000224,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000225,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000226,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000227,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000228,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4D

$GPGGA,000229,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4C

$GPGGA,000230,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000231,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000232,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000233,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000234,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

